report_date,state,confirmed,deaths,new_cases,new_deaths,cfr
2021-11-02,Northern Mariana Islands,312,3,0.0,0.0,0.0096
2021-11-03,Northern Mariana Islands,312,3,0.0,0.0,0.0096
2021-11-04,Northern Mariana Islands,312,3,0.0,0.0,0.0096
2021-11-05,Northern Mariana Islands,342,3,30.0,0.0,0.0088
2021-11-06,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-07,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-08,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-09,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-10,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-11,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-12,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-13,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-14,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-15,Northern Mariana Islands,342,3,0.0,0.0,0.0088
2021-11-16,Northern Mariana Islands,395,3,53.0,0.0,0.0076
2021-11-17,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-18,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-19,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-20,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-21,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-22,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-23,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-24,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-25,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-26,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-27,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-28,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-29,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-11-30,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-01,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-02,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-03,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-04,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-05,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-06,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-07,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-08,Northern Mariana Islands,395,3,0.0,0.0,0.0076
2021-12-09,Northern Mariana Islands,1182,5,787.0,2.0,0.0042
2021-12-10,Northern Mariana Islands,1182,5,0.0,0.0,0.0042
2021-12-11,Northern Mariana Islands,1514,5,332.0,0.0,0.0033
2021-12-12,Northern Mariana Islands,1514,5,0.0,0.0,0.0033
2021-12-13,Northern Mariana Islands,1908,6,394.0,1.0,0.0031
2021-12-14,Northern Mariana Islands,2018,6,110.0,0.0,0.003
2021-12-15,Northern Mariana Islands,2117,6,99.0,0.0,0.0028
2021-12-16,Northern Mariana Islands,2205,6,88.0,0.0,0.0027
2021-12-17,Northern Mariana Islands,2321,6,116.0,0.0,0.0026
2021-12-18,Northern Mariana Islands,2321,6,0.0,0.0,0.0026
2021-12-19,Northern Mariana Islands,2321,6,0.0,0.0,0.0026
2021-12-20,Northern Mariana Islands,2321,6,0.0,0.0,0.0026
2021-12-21,Northern Mariana Islands,2580,8,259.0,2.0,0.0031
2021-12-22,Northern Mariana Islands,2641,8,61.0,0.0,0.003
2021-12-23,Northern Mariana Islands,2737,8,96.0,0.0,0.0029
2021-12-24,Northern Mariana Islands,2737,8,0.0,0.0,0.0029
2021-12-25,Northern Mariana Islands,2819,8,82.0,0.0,0.0028
2021-12-26,Northern Mariana Islands,2853,10,34.0,2.0,0.0035
2021-12-27,Northern Mariana Islands,2963,12,110.0,2.0,0.004
2021-12-28,Northern Mariana Islands,2963,12,0.0,0.0,0.004
2021-12-29,Northern Mariana Islands,2963,12,0.0,0.0,0.004
2021-12-30,Northern Mariana Islands,3085,13,122.0,1.0,0.0042
2021-12-31,Northern Mariana Islands,3255,13,170.0,0.0,0.004
2022-01-01,Northern Mariana Islands,3287,14,32.0,1.0,0.0043
2022-01-02,Northern Mariana Islands,3297,17,10.0,3.0,0.0052
2022-01-03,Northern Mariana Islands,3297,17,0.0,0.0,0.0052
2022-01-04,Northern Mariana Islands,3392,18,95.0,1.0,0.0053
2022-01-05,Northern Mariana Islands,3453,18,61.0,0.0,0.0052
2022-01-06,Northern Mariana Islands,3518,18,65.0,0.0,0.0051
2022-01-07,Northern Mariana Islands,3561,19,43.0,1.0,0.0053
2022-01-08,Northern Mariana Islands,3598,19,37.0,0.0,0.0053
2022-01-09,Northern Mariana Islands,3598,19,0.0,0.0,0.0053
2022-01-10,Northern Mariana Islands,3665,20,67.0,1.0,0.0055
2022-01-11,Northern Mariana Islands,3698,20,33.0,0.0,0.0054
2022-01-12,Northern Mariana Islands,3751,20,53.0,0.0,0.0053
2022-01-13,Northern Mariana Islands,3802,20,51.0,0.0,0.0053
2022-01-14,Northern Mariana Islands,3802,20,0.0,0.0,0.0053
2022-01-15,Northern Mariana Islands,3868,21,66.0,1.0,0.0054
2022-01-16,Northern Mariana Islands,3946,21,78.0,0.0,0.0053
2022-01-17,Northern Mariana Islands,3971,21,25.0,0.0,0.0053
2022-01-18,Northern Mariana Islands,4014,21,43.0,0.0,0.0052
2022-01-19,Northern Mariana Islands,4067,21,53.0,0.0,0.0052
2022-01-20,Northern Mariana Islands,4119,21,52.0,0.0,0.0051
2022-01-21,Northern Mariana Islands,4166,21,47.0,0.0,0.005
2022-01-22,Northern Mariana Islands,4208,22,42.0,1.0,0.0052
2022-01-23,Northern Mariana Islands,4246,22,38.0,0.0,0.0052
2022-01-24,Northern Mariana Islands,4265,22,19.0,0.0,0.0052
2022-01-25,Northern Mariana Islands,4344,22,79.0,0.0,0.0051
2022-01-26,Northern Mariana Islands,4440,22,96.0,0.0,0.005
2022-01-27,Northern Mariana Islands,4564,23,124.0,1.0,0.005
2022-01-28,Northern Mariana Islands,4692,23,128.0,0.0,0.0049
2022-01-29,Northern Mariana Islands,4772,23,80.0,0.0,0.0048
2022-01-30,Northern Mariana Islands,4864,23,92.0,0.0,0.0047
2022-01-31,Northern Mariana Islands,4908,23,44.0,0.0,0.0047
2022-02-01,Northern Mariana Islands,5280,23,372.0,0.0,0.0044
2022-02-02,Northern Mariana Islands,5314,23,34.0,0.0,0.0043
2022-02-03,Northern Mariana Islands,5575,23,261.0,0.0,0.0041
2022-02-04,Northern Mariana Islands,5687,23,112.0,0.0,0.004
2022-02-05,Northern Mariana Islands,5891,23,204.0,0.0,0.0039
2022-02-06,Northern Mariana Islands,6102,23,211.0,0.0,0.0038
2022-02-07,Northern Mariana Islands,6332,23,230.0,0.0,0.0036
2022-02-08,Northern Mariana Islands,6563,23,231.0,0.0,0.0035
2022-02-09,Northern Mariana Islands,6784,23,221.0,0.0,0.0034
2022-02-10,Northern Mariana Islands,6784,23,0.0,0.0,0.0034
2022-02-11,Northern Mariana Islands,7199,23,415.0,0.0,0.0032
2022-02-12,Northern Mariana Islands,7353,23,154.0,0.0,0.0031
2022-02-13,Northern Mariana Islands,7530,23,177.0,0.0,0.0031
2022-02-14,Northern Mariana Islands,7587,24,57.0,1.0,0.0032
2022-02-15,Northern Mariana Islands,7587,24,0.0,0.0,0.0032
2022-02-16,Northern Mariana Islands,7746,25,159.0,1.0,0.0032
2022-02-17,Northern Mariana Islands,8153,25,407.0,0.0,0.0031
2022-02-18,Northern Mariana Islands,8311,25,158.0,0.0,0.003
2022-02-19,Northern Mariana Islands,8311,25,0.0,0.0,0.003
2022-02-20,Northern Mariana Islands,8644,26,333.0,1.0,0.003
2022-02-21,Northern Mariana Islands,8711,26,67.0,0.0,0.003
2022-02-22,Northern Mariana Islands,8882,27,171.0,1.0,0.003
2022-02-23,Northern Mariana Islands,9108,27,226.0,0.0,0.003
2022-02-24,Northern Mariana Islands,9265,27,157.0,0.0,0.0029
2022-02-25,Northern Mariana Islands,9404,29,139.0,2.0,0.0031
2022-02-26,Northern Mariana Islands,9534,29,130.0,0.0,0.003
2022-02-27,Northern Mariana Islands,9595,30,61.0,1.0,0.0031
2022-02-28,Northern Mariana Islands,9550,30,0.0,0.0,0.0031
2022-03-01,Northern Mariana Islands,9724,30,174.0,0.0,0.0031
2022-03-02,Northern Mariana Islands,9856,30,132.0,0.0,0.003
2022-03-03,Northern Mariana Islands,9922,30,66.0,0.0,0.003
2022-03-04,Northern Mariana Islands,9999,30,77.0,0.0,0.003
2022-03-05,Northern Mariana Islands,10074,30,75.0,0.0,0.003
2022-03-06,Northern Mariana Islands,10126,30,52.0,0.0,0.003
2022-03-07,Northern Mariana Islands,10155,30,29.0,0.0,0.003
2022-03-08,Northern Mariana Islands,10229,30,74.0,0.0,0.0029
2022-03-09,Northern Mariana Islands,10284,30,55.0,0.0,0.0029
2022-03-10,Northern Mariana Islands,10326,30,42.0,0.0,0.0029
2022-03-11,Northern Mariana Islands,10379,30,53.0,0.0,0.0029
2022-03-12,Northern Mariana Islands,10379,30,0.0,0.0,0.0029
2022-03-13,Northern Mariana Islands,10379,30,0.0,0.0,0.0029
2022-03-14,Northern Mariana Islands,10472,31,93.0,1.0,0.003
2022-03-15,Northern Mariana Islands,10535,31,63.0,0.0,0.0029
2022-03-16,Northern Mariana Islands,10575,31,40.0,0.0,0.0029
2022-03-17,Northern Mariana Islands,10634,31,59.0,0.0,0.0029
2022-03-18,Northern Mariana Islands,10689,31,55.0,0.0,0.0029
2022-03-19,Northern Mariana Islands,10689,31,0.0,0.0,0.0029
2022-03-20,Northern Mariana Islands,10689,31,0.0,0.0,0.0029
2022-03-21,Northern Mariana Islands,10734,31,45.0,0.0,0.0029
2022-03-22,Northern Mariana Islands,10777,31,43.0,0.0,0.0029
2022-03-23,Northern Mariana Islands,10985,31,208.0,0.0,0.0028
2022-03-24,Northern Mariana Islands,10997,32,12.0,1.0,0.0029
2022-03-25,Northern Mariana Islands,11022,33,25.0,1.0,0.003
2022-03-26,Northern Mariana Islands,11022,33,0.0,0.0,0.003
2022-03-27,Northern Mariana Islands,11022,33,0.0,0.0,0.003
2022-03-28,Northern Mariana Islands,11065,33,43.0,0.0,0.003
2022-03-29,Northern Mariana Islands,11065,33,0.0,0.0,0.003
2022-03-30,Northern Mariana Islands,11065,33,0.0,0.0,0.003
2022-03-31,Northern Mariana Islands,11065,33,0.0,0.0,0.003
2022-04-01,Northern Mariana Islands,11153,33,88.0,0.0,0.003
2022-04-02,Northern Mariana Islands,11153,33,0.0,0.0,0.003
2022-04-03,Northern Mariana Islands,11153,33,0.0,0.0,0.003
2022-04-04,Northern Mariana Islands,11158,33,5.0,0.0,0.003
2022-04-05,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-06,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-07,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-08,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-09,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-10,Northern Mariana Islands,11158,33,0.0,0.0,0.003
2022-04-11,Northern Mariana Islands,11203,34,45.0,1.0,0.003
2022-04-12,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-13,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-14,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-15,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-16,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-17,Northern Mariana Islands,11203,34,0.0,0.0,0.003
2022-04-18,Northern Mariana Islands,11221,34,18.0,0.0,0.003
2022-04-19,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-20,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-21,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-22,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-23,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-24,Northern Mariana Islands,11221,34,0.0,0.0,0.003
2022-04-25,Northern Mariana Islands,11263,34,42.0,0.0,0.003
2022-04-26,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-04-27,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-04-28,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-04-29,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-04-30,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-05-01,Northern Mariana Islands,11263,34,0.0,0.0,0.003
2022-05-02,Northern Mariana Islands,11281,34,18.0,0.0,0.003
2022-05-03,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-04,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-05,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-06,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-07,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-08,Northern Mariana Islands,11281,34,0.0,0.0,0.003
2022-05-09,Northern Mariana Islands,11305,34,24.0,0.0,0.003
2022-05-10,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-11,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-12,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-13,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-14,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-15,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-16,Northern Mariana Islands,11305,34,0.0,0.0,0.003
2022-05-17,Northern Mariana Islands,11315,34,10.0,0.0,0.003
2022-05-18,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-19,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-20,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-21,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-22,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-23,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-24,Northern Mariana Islands,11315,34,0.0,0.0,0.003
2022-05-25,Northern Mariana Islands,11333,34,18.0,0.0,0.003
2022-05-26,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-05-27,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-05-28,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-05-29,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-05-30,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-05-31,Northern Mariana Islands,11333,34,0.0,0.0,0.003
2022-06-01,Northern Mariana Islands,11366,34,33.0,0.0,0.003
2022-06-02,Northern Mariana Islands,11366,34,0.0,0.0,0.003
2022-06-03,Northern Mariana Islands,11366,34,0.0,0.0,0.003
2022-06-04,Northern Mariana Islands,11366,34,0.0,0.0,0.003
2022-06-05,Northern Mariana Islands,11366,34,0.0,0.0,0.003
2022-06-06,Northern Mariana Islands,11403,34,37.0,0.0,0.003
2022-06-07,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-08,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-09,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-10,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-11,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-12,Northern Mariana Islands,11403,34,0.0,0.0,0.003
2022-06-13,Northern Mariana Islands,11482,34,79.0,0.0,0.003
2022-06-14,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-15,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-16,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-17,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-18,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-19,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-20,Northern Mariana Islands,11482,34,0.0,0.0,0.003
2022-06-21,Northern Mariana Islands,11569,34,87.0,0.0,0.0029
2022-06-22,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-23,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-24,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-25,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-26,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-27,Northern Mariana Islands,11569,34,0.0,0.0,0.0029
2022-06-28,Northern Mariana Islands,11759,35,190.0,1.0,0.003
2022-06-29,Northern Mariana Islands,11759,35,0.0,0.0,0.003
2022-06-30,Northern Mariana Islands,11829,35,70.0,0.0,0.003
2022-07-01,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-02,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-03,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-04,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-05,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-06,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-07,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-08,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-09,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-10,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-11,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-12,Northern Mariana Islands,11829,35,0.0,0.0,0.003
2022-07-13,Northern Mariana Islands,12193,35,364.0,0.0,0.0029
2022-07-14,Northern Mariana Islands,12193,35,0.0,0.0,0.0029
2022-07-15,Northern Mariana Islands,12193,35,0.0,0.0,0.0029
2022-07-16,Northern Mariana Islands,12193,35,0.0,0.0,0.0029
2022-07-17,Northern Mariana Islands,12193,35,0.0,0.0,0.0029
2022-07-18,Northern Mariana Islands,12398,35,205.0,0.0,0.0028
2022-07-19,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-20,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-21,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-22,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-23,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-24,Northern Mariana Islands,12398,35,0.0,0.0,0.0028
2022-07-25,Northern Mariana Islands,12573,37,175.0,2.0,0.0029
2022-07-26,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-07-27,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-07-28,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-07-29,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-07-30,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-07-31,Northern Mariana Islands,12573,37,0.0,0.0,0.0029
2022-08-01,Northern Mariana Islands,12732,38,159.0,1.0,0.003
2022-08-02,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-03,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-04,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-05,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-06,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-07,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-08,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-09,Northern Mariana Islands,12732,38,0.0,0.0,0.003
2022-08-10,Northern Mariana Islands,12866,38,134.0,0.0,0.003
2022-08-11,Northern Mariana Islands,12866,39,0.0,1.0,0.003
2022-08-12,Northern Mariana Islands,12866,39,0.0,0.0,0.003
2022-08-13,Northern Mariana Islands,12866,39,0.0,0.0,0.003
2022-08-14,Northern Mariana Islands,12866,39,0.0,0.0,0.003
2022-08-15,Northern Mariana Islands,12866,39,0.0,0.0,0.003
2022-08-16,Northern Mariana Islands,12948,39,82.0,0.0,0.003
2022-08-17,Northern Mariana Islands,12948,39,0.0,0.0,0.003
2022-08-18,Northern Mariana Islands,12948,39,0.0,0.0,0.003
2022-08-19,Northern Mariana Islands,12948,39,0.0,0.0,0.003
2022-08-20,Northern Mariana Islands,12948,39,0.0,0.0,0.003
2022-08-21,Northern Mariana Islands,12948,39,0.0,0.0,0.003
2022-08-22,Northern Mariana Islands,13050,40,102.0,1.0,0.0031
2022-08-23,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-24,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-25,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-26,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-27,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-28,Northern Mariana Islands,13050,40,0.0,0.0,0.0031
2022-08-29,Northern Mariana Islands,13120,40,70.0,0.0,0.003
2022-08-30,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-08-31,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-01,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-02,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-03,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-04,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-05,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-06,Northern Mariana Islands,13120,40,0.0,0.0,0.003
2022-09-07,Northern Mariana Islands,13147,40,27.0,0.0,0.003
2022-09-08,Northern Mariana Islands,13147,40,0.0,0.0,0.003
2022-09-09,Northern Mariana Islands,13147,40,0.0,0.0,0.003
2022-09-10,Northern Mariana Islands,13147,40,0.0,0.0,0.003
2022-09-11,Northern Mariana Islands,13147,40,0.0,0.0,0.003
2022-09-12,Northern Mariana Islands,13155,40,8.0,0.0,0.003
2022-09-13,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-14,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-15,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-16,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-17,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-18,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-19,Northern Mariana Islands,13155,40,0.0,0.0,0.003
2022-09-20,Northern Mariana Islands,13166,40,11.0,0.0,0.003
2022-09-21,Northern Mariana Islands,13166,40,0.0,0.0,0.003
2022-09-22,Northern Mariana Islands,13166,40,0.0,0.0,0.003
2022-09-23,Northern Mariana Islands,13166,40,0.0,0.0,0.003
2022-09-24,Northern Mariana Islands,13166,40,0.0,0.0,0.003
2022-09-25,Northern Mariana Islands,13166,40,0.0,0.0,0.003
2022-09-26,Northern Mariana Islands,13171,40,5.0,0.0,0.003
2022-09-27,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-09-28,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-09-29,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-09-30,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-01,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-02,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-03,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-04,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-05,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-06,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-07,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-08,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-09,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-10,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-11,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-12,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-13,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-14,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-15,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-16,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-17,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-18,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-19,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-20,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-21,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-22,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-23,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-24,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-25,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-26,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-27,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-28,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-29,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-30,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-10-31,Northern Mariana Islands,13171,40,0.0,0.0,0.003
2022-11-01,Northern Mariana Islands,13212,41,41.0,1.0,0.0031
2022-11-02,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-03,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-04,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-05,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-06,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-07,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-08,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-09,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-10,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-11,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-12,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-13,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-14,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-15,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-16,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-17,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-18,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-19,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-20,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-21,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-22,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-23,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-24,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-25,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-26,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-27,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-28,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-29,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
2022-11-30,Northern Mariana Islands,13212,41,0.0,0.0,0.0031
